date,stock,open,high,low,close,volume,sentiment_score,target_close_h1
2024-05-13,BBRI,3850.476575020032,3891.8795489449785,3833.915385450053,3875.318359375,320067100,0,3916.720947265625
2024-05-14,BBRI,3908.440353296776,3982.9656990164176,3891.879165359078,3916.720947265625,341458900,0,3991.24658203125
2024-05-15,BBRI,3958.124203757132,4032.649554873898,3941.563014620073,3991.24658203125,298990300,0,4007.808349609375
2024-05-16,BBRI,4082.3337114822766,4107.175498773244,4007.808349609375,4007.808349609375,371295000,0,4074.052490234375
2024-05-17,BBRI,4007.807734295605,4107.17486820376,3991.246545310912,4074.052490234375,208991800,0,3991.24658203125
2024-05-20,BBRI,4132.016689696253,4181.70025710743,3991.24658203125,3991.24658203125,335150700,0,3875.318359375
2024-05-21,BBRI,3982.966091579861,4032.649660289797,3875.318359375,3875.318359375,271568800,0,3908.4404296875
2024-05-22,BBRI,3850.476270772643,3949.843400340969,3850.476270772643,3908.4404296875,215066000,0,3767.670654296875
2024-05-27,BBRI,3891.879576966003,3908.44076665522,3767.670654296875,3767.670654296875,363719300,0,3751.109130859375
2024-05-28,BBRI,3792.512101398662,3833.915071937948,3742.8285367515177,3751.109130859375,258070200,0,3651.7421875
2024-05-29,BBRI,3709.706349206349,3726.267538265306,3643.4615929705215,3651.7421875,465008500,0,3626.900390625
2024-05-30,BBRI,3643.461579623288,3709.706335616438,3568.936229130993,3626.900390625,502927800,0,3593.778076171875
2024-05-31,BBRI,3668.3034279818894,3701.42580656412,3585.4974815263176,3593.778076171875,655144100,0,3751.109130859375
2024-06-03,BBRI,3668.3031897808014,3775.950913182947,3643.4614074572296,3751.109130859375,345770100,0,3684.864501953125
2024-06-04,BBRI,3775.951040203652,3800.7928233628863,3684.864501953125,3684.864501953125,332902200,0,3643.46142578125
2024-06-05,BBRI,3726.26736727628,3726.26736727628,3643.46142578125,3643.46142578125,240788500,0,3726.267333984375
2024-06-06,BBRI,3684.8643636067695,3726.267333984375,3635.1807991536457,3726.267333984375,281534200,0,3602.058837890625
2024-06-07,BBRI,3717.987168305496,3726.267763335129,3602.058837890625,3602.058837890625,375439600,0,3643.46142578125
2024-06-10,BBRI,3602.058455033736,3668.303208229759,3577.216672585228,3643.46142578125,181387000,0,3593.778076171875
2024-06-11,BBRI,3626.900454754104,3676.584022627448,3593.778076171875,3593.778076171875,197854400,0,3602.058837890625
2024-06-12,BBRI,3593.778242860991,3610.339432920259,3568.9364577720903,3602.058837890625,187332500,0,3568.936279296875
2024-06-13,BBRI,3643.4616308367167,3660.022820067793,3560.655684681337,3568.936279296875,238349600,0,3461.28857421875
2024-06-14,BBRI,3560.655710320724,3577.2168996710525,3453.0079795435854,3461.28857421875,358893200,0,3395.043701171875
2024-06-19,BBRI,3395.043701171875,3510.9720226753047,3386.763106778773,3395.043701171875,410338400,0,3535.81396484375
2024-06-20,BBRI,3419.8856381275614,3535.81396484375,3419.8856381275614,3535.81396484375,387133400,0,3676.583984375
2024-06-21,BBRI,3544.0944714245493,3717.986957172016,3527.533282305743,3676.583984375,532713300,0,3643.46142578125
2024-06-24,BBRI,3676.5838023792617,3734.5479614257815,3643.46142578125,3643.46142578125,303830800,0,3626.900390625
2024-06-25,BBRI,3577.216823630137,3643.461579623288,3544.094445633561,3626.900390625,383572500,0,3618.619873046875
2024-06-26,BBRI,3635.181062397204,3668.3034410978617,3602.058683696546,3618.619873046875,150303400,0,3693.144775390625
2024-06-27,BBRI,3651.741807056649,3726.267150057805,3626.900026056264,3693.144775390625,299430600,0,3809.0732421875
2024-06-28,BBRI,3800.792648182744,3842.195618206522,3792.512054177989,3809.0732421875,581319300,0,3833.915283203125
2024-07-01,BBRI,3833.915283203125,3867.0376614597394,3775.951121254049,3833.915283203125,261421200,0,3784.231201171875
2024-07-02,BBRI,3817.3535749239263,3833.914761799952,3784.231201171875,3784.231201171875,234403100,0,3809.0732421875
2024-07-03,BBRI,3833.9150242017663,3842.195618206522,3775.950866168478,3809.0732421875,176310400,0,3966.40478515625
2024-07-04,BBRI,3875.318245204854,3999.527163320394,3858.7570561227817,3966.40478515625,422261500,0,3974.685791015625
2024-07-05,BBRI,4016.088768005371,4032.649958801269,3966.405195617676,3974.685791015625,218278000,0,3933.2822265625
2024-07-08,BBRI,3974.685197368421,3999.5269798519735,3925.001632401316,3933.2822265625,222042100,0,4032.6494140625
2024-07-09,BBRI,3958.1240655479983,4082.332979738835,3933.282282709831,4032.6494140625,291320400,0,4016.088134765625
2024-07-10,BBRI,4032.649322950225,4074.052293411727,4007.8075406733246,4016.088134765625,167619700,0,4007.808349609375
2024-07-11,BBRI,4065.772519954965,4074.053115718621,4007.808349609375,4007.808349609375,170461300,0,4057.4912109375
2024-07-12,BBRI,4115.45537109375,4123.7359654017855,4040.9300223214286,4057.4912109375,301125400,0,3991.24658203125
2024-07-15,BBRI,4074.0525277165457,4082.333122285075,3982.965987462721,3991.24658203125,188713000,0,3916.720947265625
2024-07-16,BBRI,3991.246292985267,4007.807480922965,3916.720947265625,3916.720947265625,189271400,0,3941.56298828125
2024-07-17,BBRI,3933.282393768054,3982.96596084723,3908.4406102284665,3941.56298828125,263325400,0,4049.210205078125
2024-07-18,BBRI,3941.562490014698,4049.210205078125,3933.2818965482807,4049.210205078125,296614900,0,4057.4912109375
2024-07-19,BBRI,4032.649428013393,4065.771805245536,4016.0882393973216,4057.4912109375,135104800,0,4065.77197265625
2024-07-22,BBRI,4074.052567305244,4090.6137566032335,4040.930188709267,4065.77197265625,140128300,0,3966.40478515625
2024-07-23,BBRI,4057.4913251076464,4065.7719196486814,3958.124190615214,3966.40478515625,170919500,0,3958.1240234375
2024-07-24,BBRI,3949.843429246208,3974.685211820084,3941.562835054917,3958.1240234375,116037600,0,3891.8798828125
2024-07-25,BBRI,3941.563455784575,3941.563455784575,3858.757500831117,3891.8798828125,274397700,0,3941.56298828125
2024-07-26,BBRI,3941.56298828125,3982.96596084723,3925.001799254858,3941.56298828125,192267300,0,3958.1240234375
2024-07-29,BBRI,3974.685211820084,3974.685211820084,3941.562835054917,3958.1240234375,126109900,0,3867.037353515625
2024-07-30,BBRI,3908.440323039347,3925.001510848836,3867.037353515625,3867.037353515625,201835700,0,3867.037353515625
2024-07-31,BBRI,3850.476165706136,3900.1597291346025,3850.476165706136,3867.037353515625,168490300,0,3933.2822265625
2024-08-01,BBRI,3900.159849917763,3933.2822265625,3883.598661595395,3933.2822265625,169636700,0,3900.159912109375
2024-08-02,BBRI,3916.721100695827,3933.2822892822783,3883.598723522923,3900.159912109375,113328400,0,3751.109130859375
2024-08-05,BBRI,3858.75685426152,3867.0374483693777,3734.54794264366,3751.109130859375,329430900,0,3809.0732421875
2024-08-06,BBRI,3767.670272163723,3850.4762122112775,3742.8284901494567,3809.0732421875,238051800,0,3825.634765625
2024-08-07,BBRI,3842.19595508658,3842.19595508658,3800.79298143263,3825.634765625,125937500,0,3858.75732421875
2024-08-08,BBRI,3809.073753520656,3883.5991095677978,3800.793158404305,3858.75732421875,131343400,0,3867.037353515625
2024-08-09,BBRI,3891.879135229858,3916.720916944091,3867.037353515625,3867.037353515625,98730900,0,3875.318359375
2024-08-12,BBRI,3908.440738514957,3908.440738514957,3850.476575020032,3875.318359375,83552800,0,3908.4404296875
2024-08-13,BBRI,3891.879241426112,3933.282212079581,3883.598647295418,3908.4404296875,109533400,0,3991.24658203125
2024-08-14,BBRI,3949.8436091886015,4007.807771168309,3941.563014620073,3991.24658203125,262716500,0,3999.52734375
2024-08-15,BBRI,4016.0885335791927,4032.649723408385,3966.404964091615,3999.52734375,214394900,0,3999.52734375
2024-08-16,BBRI,4016.0885335791927,4032.649723408385,3999.52734375,3999.52734375,149701700,0,3991.24658203125
2024-08-19,BBRI,3991.24658203125,3991.24658203125,3933.2824200515433,3991.24658203125,196203200,0,4098.89404296875
2024-08-20,BBRI,4024.3686967329545,4098.89404296875,4007.807508680556,4098.89404296875,310085500,0,4223.10302734375
2024-08-21,BBRI,4132.016491459865,4223.10302734375,4123.735897288602,4223.10302734375,390307000,0,4181.70068359375
2024-08-22,BBRI,4243.805149191677,4264.506637724319,4160.999195061108,4181.70068359375,474043100,0,4264.50634765625
2024-08-23,BBRI,4264.50634765625,4305.90932190534,4243.804860531705,4264.50634765625,217759300,0,4388.71533203125
2024-08-26,BBRI,4305.909382370283,4409.416819446492,4305.909382370283,4388.71533203125,361169800,0,4285.2080078125
2024-08-27,BBRI,4347.312471693841,4368.013959654288,4223.103543931159,4285.2080078125,271088700,0,4264.50634765625
2024-08-28,BBRI,4223.103373407161,4285.207834780796,4160.998912033526,4264.50634765625,277561700,0,4243.80419921875
2024-08-29,BBRI,4243.80419921875,4285.207167016006,4223.102715320122,4243.80419921875,160041900,0,4264.50634765625
2024-08-30,BBRI,4285.207834780796,4285.207834780796,4243.804860531705,4264.50634765625,275298000,0,4285.2080078125
2024-09-02,BBRI,4264.506519852053,4326.610983733393,4264.506519852053,4285.2080078125,136717200,0,4285.2080078125
2024-09-03,BBRI,4326.610983733393,4347.312471693841,4264.506519852053,4285.2080078125,166033900,0,4223.10302734375
2024-09-04,BBRI,4223.10302734375,4285.207483628216,4223.10302734375,4223.10302734375,141890400,0,4264.50634765625
2024-09-05,BBRI,4243.804860531705,4264.50634765625,4202.401886282615,4264.50634765625,166436800,0,4326.6103515625
2024-09-06,BBRI,4305.908866626794,4347.311836498206,4264.505896755382,4326.6103515625,170520700,0,4285.2080078125
2024-09-09,BBRI,4368.013959654288,4388.715447614734,4264.506519852053,4285.2080078125,201448700,0,4347.31201171875
2024-09-10,BBRI,4305.909040178572,4347.31201171875,4243.804582868303,4347.31201171875,202326400,0,4285.2080078125
2024-09-11,BBRI,4326.610983733393,4347.312471693841,4243.805031891607,4285.2080078125,165284900,0,4285.2080078125
2024-09-12,BBRI,4285.2080078125,4326.610983733393,4264.506519852053,4285.2080078125,138542100,0,4388.71533203125
2024-09-13,BBRI,4305.909382370283,4388.71533203125,4285.207894955041,4388.71533203125,259722600,0,4388.71533203125
2024-09-17,BBRI,4430.118306861734,4430.118306861734,4347.312357200766,4388.71533203125,201331600,0,4430.11767578125
2024-09-18,BBRI,4430.11767578125,4450.819160247517,4409.416191314982,4430.11767578125,186877300,0,4471.5205078125
2024-09-19,BBRI,4492.221991644966,4554.326443142361,4471.5205078125,4471.5205078125,332941100,0,4450.81982421875
2024-09-20,BBRI,4471.5213117732565,4512.924286882268,4450.81982421875,4450.81982421875,260437400,0,4554.3271484375
2024-09-23,BBRI,4430.118226207386,4554.3271484375,4430.118226207386,4554.3271484375,245292000,0,4575.0283203125
2024-09-24,BBRI,4595.729805924774,4616.431291537047,4575.0283203125,4575.0283203125,195415700,0,4409.41650390625
2024-09-25,BBRI,4471.520961707746,4492.222447641579,4305.909074237089,4409.41650390625,607065900,0,4181.70068359375
2024-09-26,BBRI,4264.506637724319,4305.909614789603,4160.999195061108,4181.70068359375,855266800,0,4223.10302734375
2024-09-27,BBRI,4181.700056487439,4264.505998200061,4140.297085631128,4223.10302734375,304694300,0,4098.89404296875
2024-09-30,BBRI,4181.699983230745,4181.699983230745,4098.89404296875,4098.89404296875,539169900,0,4202.40185546875
2024-10-01,BBRI,4115.4556101831895,4202.40185546875,4115.4556101831895,4202.40185546875,197069300,0,4090.61376953125
2024-10-02,BBRI,4140.297337582237,4202.40179764597,4057.491390830592,4090.61376953125,307487600,0,4074.052490234375
2024-10-03,BBRI,4057.491301249682,4107.17486820376,4024.368923280297,4074.052490234375,354814800,0,4024.369140625
2024-10-04,BBRI,4032.649735564557,4074.0527102623455,4016.088545685442,4024.369140625,289960700,0,3991.24658203125
2024-10-07,BBRI,4024.368960305369,4082.333122285075,3982.965987462721,3991.24658203125,308452200,0,4140.29736328125
2024-10-08,BBRI,3974.68546875,4181.700336914063,3941.5630898437503,4140.29736328125,527474400,0,4082.332763671875
2024-10-09,BBRI,4140.296920559711,4202.401374368107,4082.332763671876,4082.332763671875,309336600,0,4024.369140625
2024-10-10,BBRI,4074.0527102623455,4115.455684960134,4024.369140625,4024.369140625,226564700,0,4057.4912109375
2024-10-11,BBRI,4065.771805245536,4090.613588169643,4049.210616629464,4057.4912109375,104875300,0,4057.4912109375
2024-10-14,BBRI,4057.4912109375,4082.332993861608,4032.649428013393,4057.4912109375,125414400,0,4074.052490234375
2024-10-15,BBRI,4082.333084726721,4132.016651680799,4074.052490234375,4074.052490234375,142372200,0,4098.89404296875
2024-10-16,BBRI,4098.89404296875,4115.455231021149,4074.052260890152,4098.89404296875,118014300,0,4123.736328125
2024-10-17,BBRI,4107.175138052209,4181.700493379769,4090.613947979418,4123.736328125,188127700,0,4115.45556640625
2024-10-18,BBRI,4160.998837261853,4181.7003240144,4107.174971705232,4115.45556640625,157113000,0,4132.0166015625
2024-10-21,BBRI,4123.736007170592,4160.998681934181,4115.455412778682,4132.0166015625,110708200,0,4057.4912109375
2024-10-22,BBRI,4107.174776785714,4115.45537109375,4057.4912109375,4057.4912109375,199707500,0,4024.369140625
2024-10-23,BBRI,3999.527355806327,4049.2109254436727,3982.966165927212,4024.369140625,222147300,0,3991.24658203125
2024-10-24,BBRI,3991.24658203125,4057.491338579487,3982.965987462721,3991.24658203125,218162100,0,3949.843505859375
2024-10-25,BBRI,3991.246477618907,4024.368855026533,3949.843505859375,3949.843505859375,195647800,0,3941.56298828125
2024-10-28,BBRI,3949.843582794446,3974.685366334034,3900.160015715271,3941.56298828125,191211000,0,3891.8798828125
2024-10-29,BBRI,3916.7216692985376,3958.124646775266,3891.8798828125,3891.8798828125,203658600,0,3900.159912109375
2024-10-30,BBRI,3833.915157763568,3933.2822892822783,3833.915157763568,3900.159912109375,296314500,0,3974.685791015625
2024-10-31,BBRI,3900.160432434082,4032.649958801269,3900.160432434082,3974.685791015625,307110400,0,3891.8798828125
2024-11-01,BBRI,3949.84405127992,3991.247028756649,3891.8798828125,3891.8798828125,235656400,0,3908.4404296875
2024-11-04,BBRI,3900.1598355568062,3949.843400340969,3850.476270772643,3908.4404296875,209831500,0,3900.159912109375
2024-11-05,BBRI,3883.598723522923,3925.001694989052,3875.318129229697,3900.159912109375,199499300,0,3809.0732421875
2024-11-06,BBRI,3900.15977623981,3916.720964249321,3809.0732421875,3809.0732421875,249059500,0,3767.670654296875
2024-11-07,BBRI,3817.354223364526,3842.196007898352,3767.670654296875,3767.670654296875,296218600,0,3742.828857421875
2024-11-08,BBRI,3809.073615960316,3842.195995229536,3742.828857421875,3742.828857421875,198589900,0,3693.144775390625
2024-11-11,BBRI,3701.42536905742,3759.3895247249857,3618.619432389469,3693.144775390625,507192300,0,3726.267333984375
2024-11-12,BBRI,3668.303175455729,3742.828522135416,3668.303175455729,3726.267333984375,252380100,0,3792.51220703125
2024-11-13,BBRI,3701.425669307792,3817.3539900467385,3693.145074969296,3792.51220703125,209627200,0,3726.267333984375
2024-11-14,BBRI,3784.231492513021,3800.792680664062,3726.267333984375,3726.267333984375,159871800,0,3701.425537109375
2024-11-15,BBRI,3684.864349023874,3734.547913280376,3684.864349023874,3701.425537109375,106365600,0,3602.058837890625
2024-11-18,BBRI,3676.584193157328,3693.145383216595,3602.058837890625,3602.058837890625,253272300,0,3610.339111328125
2024-11-19,BBRI,3602.058517036088,3651.7420827883097,3602.058517036088,3610.339111328125,294838700,0,3585.49755859375
2024-11-20,BBRI,3643.461722358545,3676.584101652714,3585.49755859375,3585.49755859375,298734600,0,3519.25244140625
2024-11-21,BBRI,3544.094223345588,3577.2165992647056,3519.25244140625,3519.25244140625,376788400,0,3643.46142578125
2024-11-22,BBRI,3519.252513538708,3660.022614080256,3519.252513538708,3643.46142578125,280188100,0,3701.425537109375
2024-11-25,BBRI,3660.022566895624,3751.109101365877,3660.022566895624,3701.425537109375,401446400,0,3643.46142578125
2024-11-26,BBRI,3684.864396528764,3701.42558482777,3626.900237482245,3643.46142578125,266677500,0,3585.49755859375
2024-11-28,BBRI,3602.058748240834,3635.181127535003,3585.49755859375,3585.49755859375,277081800,0,3519.25244140625
2024-11-29,BBRI,3544.094223345588,3560.655411305147,3519.25244140625,3519.25244140625,412519800,0,3453.0078125
2024-12-02,BBRI,3535.813755245804,3544.094349520384,3444.72721822542,3453.0078125,337188900,0,3510.97216796875
2024-12-03,BBRI,3510.97216796875,3519.2527627045256,3486.130383761424,3510.97216796875,384146700,0,3602.058837890625
2024-12-04,BBRI,3510.972292564655,3618.620027949892,3494.411102505388,3602.058837890625,345762200,0,3527.533203125
2024-12-05,BBRI,3568.9361749926643,3593.7779581132627,3519.252608751467,3527.533203125,183249300,0,3568.936279296875
2024-12-06,BBRI,3519.2527116036467,3568.936279296875,3494.410927757033,3568.936279296875,151433000,0,3635.180908203125
2024-12-09,BBRI,3568.936153611724,3635.180908203125,3560.655559287799,3635.180908203125,158897200,0,3610.339111328125
2024-12-10,BBRI,3610.339111328125,3626.900299912199,3552.374951283866,3610.339111328125,196160900,0,3626.900390625
2024-12-11,BBRI,3593.7780126284247,3668.303363120719,3593.7780126284247,3626.900390625,203980300,0,3527.533203125
2024-12-12,BBRI,3593.7779581132627,3610.3391468603286,3527.533203125,3527.533203125,226698900,0,3453.0078125
2024-12-13,BBRI,3502.6913781474823,3544.094349520384,3453.0078125,3453.0078125,287838100,0,3519.25244140625
2024-12-16,BBRI,3436.446501608456,3544.094223345588,3436.446501608456,3519.25244140625,325441900,0,3436.44677734375
2024-12-17,BBRI,3519.252723785768,3552.3751023625755,3436.44677734375,3436.44677734375,327919000,0,3436.44677734375
2024-12-18,BBRI,3453.007966632153,3486.130345208961,3419.8855880553465,3436.44677734375,205055500,0,3386.76318359375
2024-12-19,BBRI,3386.76318359375,3403.3243727555773,3353.6408052700945,3386.76318359375,381986300,0,3361.921142578125
2024-12-20,BBRI,3370.2017365253614,3411.6047062615453,3353.640548630888,3361.921142578125,252689600,0,3486.13037109375
2024-12-23,BBRI,3419.8856134482635,3486.1303710937505,3403.324424036892,3486.13037109375,167689800,0,3477.849853515625
2024-12-24,BBRI,3494.4110432942707,3519.25282796224,3453.008068847656,3477.849853515625,199536100,0,3507.794189453125
2024-12-27,BBRI,3507.794189453125,3524.905380621189,3490.682998285061,3507.794189453125,143104400,0,3490.68310546875
